1034 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,AIML     ,DIPPPT ,2818,2818, UR/X/M ,N,1,2025
1035 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,AIML     ,DIPPPT ,3799,3799, OBC/X/M,N,1,2025
1036 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,AIML     ,DIPPPT ,3849,3849, SC/X/M ,N,1,2025
1037 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CIVIL    ,DIPPPT ,1664,1664, UR/X/F ,N,1,2025
1038 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CIVIL    ,DIPPPT ,2110,2110, OBC/X/M,N,1,2025
1039 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CIVIL    ,DIPPPT ,1466,4633, UR/X/M ,N,7,2025
1040 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSE      ,DIPPPT ,2606,2606, SC/X/F ,N,1,2025
1041 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSE      ,DIPPPT , 750,3428, OBC/X/M,N,3,2025
1042 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSE      ,BSC    ,3474,3474, OBC/X/M,N,1,2025
1043 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSE      ,DIPPPT , 609,3949, UR/X/F ,N,5,2025
1044 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSE      ,DIPPPT , 996,4443, OBC/X/F,N,2,2025
1045 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSE      ,DIPPPT , 700,4502, UR/X/M ,N,8,2025
1046 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSECS    ,DIPPPT ,1277,1277, UR/X/M ,N,1,2025
1047 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,CSECS    ,DIPPPT ,3240,3240, SC/X/M ,N,1,2025
1048 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,IT     ,DIPPPT ,3393,3393, OBC/X/M,N,1,2025
1049 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,IT     ,DIPPPT ,3609,3609, UR/X/M ,N,1,2025
1050 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,IT     ,DIPPPT ,4812,4812, SC/X/M ,N,1,2025
1051 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,EC       ,DIPPPT ,2662,2662, UR/X/F ,N,1,2025
1052 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,EC       ,DIPPPT ,3385,3385, UR/X/M ,N,1,2025
1053 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,ELECT ELEX ,DIPPPT , 966, 966, UR/X/F ,N,1,2025
1054 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,ELECT ELEX ,DIPPPT , 65 ,4625, UR/X/M ,N,6,2025
1055 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,ELECT ELEX ,DIPPPT ,4697,4697, OBC/X/M,N,1,2025
1056 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,MECH     ,DIPPPT ,3114,3114, OBC/X/M,N,1,2025
1057 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,MECH     ,DIPPPT ,4042,4042, UR/X/F ,N,1,2025
1058 ,Sagar Institute of Research & Technology Bhopal (2003), Private ,MECH     ,DIPPPT ,1024,4299, UR/X/M ,N,3,2025
1059 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,CIVIL    ,DIPPPT ,3454,3454, SC/X/M ,N,1,2025
1060 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,CIVIL    ,DIPPPT ,2547,4825, UR/X/M ,N,2,2025
1061 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,CSE      ,DIPPPT ,1015,1015, UR/X/F ,N,1,2025
1062 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,CSE      ,DIPPPT ,3645,3645, OBC/X/M,N,1,2025
1063 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,CSEAIADS ,DIPPPT ,1920,1920, UR/X/M ,N,1,2025
1064 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,EC       ,DIPPPT ,2777,2777, UR/X/M ,N,1,2025
1065 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private,ELECT ELEX,DIPPPT , 220,1249, UR/X/M ,N,3,2025
1066 ,Sagar Institute of Science & Technology (SISTEC) Bhopal (2007), Private ,MECH     ,DIPPPT , 59 ,3164, UR/X/M ,N,5,2025
1067 ,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009), Private ,CIVIL ,DIPPPT , 483, 483, UR/X/M  ,N,1,2025
1068 ,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009), Private ,CIVIL ,BSC    ,3793,3793, OBC/X/M ,N,1,2025
1069 ,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009), Private ,CSE   ,DIPPPT ,3027,3027, UR/X/F  ,N,1,2025
1070 ,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009), Private ,MECH  ,DIPPPT ,1303,2542, UR/X/M  ,N,3,2025
1071 ,Sagar Institute of Science Technology & Research (SISTec-R) Bhopal (2009), Private ,MECH  ,DIPPPT ,1880,4330, OBC/X/M ,N,2,2025
1072 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CIVIL      ,DIPPPT ,3267,3267, UR/X/F     , Y , 1,2025
1073 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CIVIL      ,DIPPPT , 924,4070, OBC/X/M    , Y , 3,2025
1074 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CIVIL      ,DIPPPT ,2441,4439, UR/X/M     , Y , 3,2025
1075 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CIVIL      ,DIPPPT ,2729,4529, SC/X/M     , Y , 4,2025
1076 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CIVIL      ,DIPPPT ,4668,4668, ST/X/M     , Y , 1,2025
1077 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT , 808, 808, OBC/X/F    , Y , 1,2025
1078 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT ,3656,3656, SC/X/F     , Y , 1,2025
1079 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT ,3110,4250, SC/X/M     , Y , 3,2025
1080 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT ,4294,4294, SC/X/F     , Y , 1,2025
1081 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT , 131, 131, UR/X/F     , Y , 1,2025
1082 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT , 140, 140, OBC/X/F    , Y , 1,2025
1083 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT , 630, 630, OBC/X/M    , Y , 1,2025
1084 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSE        ,DIPPPT , 634, 759, UR/X/F     , Y , 3,2025
1085 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEAIADS   ,DIPPPT ,1749,1749, OBC/X/M    , Y , 1,2025
1086 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEAIADS   ,DIPPPT ,2677,2677, SC/X/F     , Y , 1,2025
1087 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEAIADS   ,DIPPPT ,4444,4444, SC/X/M     , Y , 1,2025
1088 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEAIADS   ,DIPPPT ,1746,1746, UR/X/F     , Y , 1,2025
1089 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEAIADS   ,DIPPPT , 807, 807, UR/X/M     , Y , 1,2025
1090 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEAIADS   ,DIPPPT ,1376,1376, OBC/X/M    , Y , 1,2025
1091 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEBC      ,DIPPPT ,3832,3832, OBC/X/M    , Y , 1,2025
1092 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEBC      ,DIPPPT ,4108,4108, UR/X/F     , Y , 1,2025
1093 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEBC      ,DIPPPT ,3051,3051, OBC/X/M    , Y , 1,2025
1094 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEBC      ,DIPPPT ,2771,3192, UR/X/M     , Y , 3,2025
1095 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEIOT     ,DIPPPT ,1942,1942, OBC/X/F    , Y , 1,2025
1096 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEIOT     ,DIPPPT ,2210,2635, OBC/X/M    , Y , 2,2025
1097 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEIOT     ,DIPPPT ,1778,1778, UR/X/F     , Y , 1,2025
1098 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEIOT     ,DIPPPT ,1464,1464, OBC/X/M    , Y , 1,2025
1099 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,CSEIOT     ,DIPPPT ,1845,1845, UR/X/F     , Y , 1,2025
1100 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,EE         ,DIPPPT ,2841,2841, OBC/X/F    , Y , 1,2025
1101 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,EE         ,DIPPPT , 802,3292, UR/X/M     , Y , 4,2025
1102 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,EE         ,DIPPPT ,1320,3975, OBC/X/M    , Y , 5,2025
1103 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,EE         ,DIPPPT ,4022,4425, SC/X/M     , Y , 2,2025
1104 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,IT         ,DIPPPT ,3269,3925, OBC/X/M    , Y , 2,2025
1105 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,IT         ,DIPPPT ,4455,4455, OBC/X/F    , Y , 1,2025
1106 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,IT         ,DIPPPT ,2112,2112, UR/X/F     , Y , 1,2025
1107 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,IT         ,DIPPPT ,1272,1987, OBC/X/M    , Y , 2,2025
1108 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,MECH       ,DIPPPT ,1724,1724, OBC/X/F    , Y , 1,2025
1109 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,MECH       ,DIPPPT ,1785,1785, OBC/X/M    , Y , 1,2025
1110 ,Samrat Ashok Technological Institute Vidisha (1960) , GOVT ,MECH       ,DIPPPT ,2636,4555, UR/X/M     , Y , 3,2025
1111 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,AGE         ,DIPPPT , 529, 529, UR/X/M ,N,1,2025
1112 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,CIVIL       ,DIPPPT ,1936,1936, ST/X/F ,N,1,2025
1113 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,CIVIL       ,DIPPPT ,4613,4613, UR/X/M ,N,1,2025
1114 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,CSE         ,DIPPPT , 485, 485, ST/X/F ,N,1,2025
1115 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,ELECT ELEX  ,DIPPPT ,1043,1043, SC/X/M ,N,1,2025
1116 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,ELECT ELEX  ,DIPPPT ,4682,4682, UR/X/M ,N,1,2025
1117 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,MECH        ,DIPPPT ,1111,1111, SC/X/M ,N,1,2025
1118 ,Saraswati Institute of Engineering & Technology Jabalpur (2008), Private ,MECH        ,DIPPPT ,2742,4139, UR/X/M ,N,2,2025
1119 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CIVIL   ,DIPPPT ,1351,1351, UR/X/M  ,N,1,2025
1120 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CIVIL   ,DIPPPT ,2497,2497, UR/X/F  ,N,1,2025
1121 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CIVIL   ,DIPPPT ,4144,4144, ST/X/M  ,N,1,2025
1122 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CIVIL   ,DIPPPT , 399,4609, OBC/X/M ,N,9,2025
1123 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CIVIL   ,DIPPPT ,4758,4758, SC/X/M  ,N,1,2025
1124 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CSE     ,DIPPPT , 219,3475, OBC/X/M ,N,3,2025
1125 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,CSE     ,DIPPPT ,4743,4784, SC/X/M  ,N,2,2025
1126 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,EE      ,DIPPPT , 114, 114, OBC/X/F ,N,1,2025
1127 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,EE      ,DIPPPT , 229, 229, SC/X/M  ,N,1,2025
1128 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,EE      ,DIPPPT , 305, 305, ST/X/M  ,N,1,2025
1129 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,EE      ,DIPPPT ,1046,1046, ST/X/F  ,N,1,2025
1130 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,EE      ,DIPPPT , 123,4466, OBC/X/M ,N,14,2025
1131 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,EE      ,BSC    ,4742,4742, OBC/X/M ,N,1,2025
1132 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MECH    ,DIPPPT , 982, 982, UR/X/M  ,N,1,2025
1133 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MECH    ,DIPPPT ,2207,2207, ST/X/M  ,N,1,2025
1134 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MECH    ,DIPPPT , 85 ,3860, OBC/X/M ,N,8,2025
1135 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MECH    ,DIPPPT ,2704,4190, SC/X/M  ,N,2,2025
1136 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MINING  ,DIPPPT , 95 ,4079, OBC/X/M ,N,24,2025
1137 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MINING  ,DIPPPT , 859,4243, ST/X/M  ,N,5,2025
1138 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MINING  ,DIPPPT ,4480,4480, OBC/X/F ,N,1,2025
1139 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MINING  ,BSC    ,4001,4541, SC/X/F  ,N,2,2025
1140 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MINING  ,DIPPPT , 532,4759, SC/X/M  ,N,7,2025
1141 ,SATPUDA COLLEGE OF ENGINEERING AND POLYTECHNIC BALAGHAT ,Private ,MINING  ,DIPPPT , 302,4791, UR/X/M  ,N,18,2025
1142 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,CIVIL , DIPPPT ,3147,3147, UR/X/F , Y , 1,2025
1143 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,CIVIL , DIPPPT ,1345,1345, OBC/X/M, Y , 1,2025
1144 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,CIVIL , DIPPPT ,3216,3216, SC/X/M , Y , 1,2025
1145 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,CIVIL , DIPPPT ,4185,4768, ST/X/M , Y , 2,2025
1146 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,ECS   , DIPPPT ,1397,1397, UR/X/M , Y , 1,2025
1147 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,ECS   , DIPPPT ,3293,4596, OBC/X/M, Y , 2,2025
1148 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,EE    , DIPPPT ,2844,3725, OBC/X/M, Y , 6,2025
1149 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,EE    , DIPPPT ,4053,4053, ST/X/M , Y , 1,2025
1150 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,EE    , DIPPPT ,4628,4628, SC/X/M , Y , 1,2025
1151 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,EE    , DIPPPT ,2817,4664, UR/X/M , Y , 5,2025
1152 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,MECH  , DIPPPT ,3503,3503, OBC/X/M, Y , 1,2025
1153 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,MECH  , DIPPPT ,4063,4063, UR/X/M , Y , 1,2025
1154 ,School of Engineering and Technology Vikram University Ujjain (2011), S.F.I.,MECH  , DIPPPT ,3643,4557, SC/X/M , Y , 2,2025
1155 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSBS     ,DIPPPT ,1662,2077, OBC/X/M , Y , 2 ,2025
1156 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSBS     ,DIPPPT ,4027,4027, SC/X/F  , Y , 1 ,2025
1157 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSBS     ,DIPPPT , 217, 217, OBC/X/F , Y , 2 ,2025
1158 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSBS     ,DIPPPT , 288, 288, SC/X/M  , Y , 1 ,2025
1159 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSBS     ,DIPPPT ,1421,1421, OBC/X/M , Y , 1 ,2025
1160 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEDS    ,DIPPPT ,1325,1325, OBC/X/M , Y , 1 ,2025
1161 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEDS    ,DIPPPT ,2287,2287, SC/X/F  , Y , 1 ,2025
1162 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEDS    ,DIPPPT ,3676,3676, ST/X/F  , Y , 1 ,2025
1163 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEDS    ,DIPPPT ,1211,1211, UR/X/F  , Y , 1 ,2025
1164 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEDS    ,DIPPPT , 735, 944, UR/X/M  , Y , 2 ,2025
1165 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEIML   ,DIPPPT , 972, 972, OBC/X/M , Y , 1 ,2025
1166 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEIML   ,DIPPPT ,1754,1813, SC/X/F  , Y , 2 ,2025
1167 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEIML   ,DIPPPT , 165, 165,  UR/X/F , Y , 2 ,2025
1168 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEIML   ,DIPPPT , 628, 628,  UR/X/F , Y , 1 ,2025
1169 ,SCHOOL OF INFORMATION TECHNOLOGY RGPV BHOPAL ,S.F.I. ,CSEIML   ,DIPPPT , 657, 657, OBC/X/F , Y , 1,2025
1170 ,SENDHWA INSTITUTE OF PROFESSIONAL STUDIES BARWANI , Private ,CIVIL,DIPPPT ,3697,3697, UR/X/M ,N, 1 ,2025
1171 ,Sha-Shib College of Technology Bhopal (2009)      , Private ,MECH ,DIPPPT ,2689,2689, UR/X/M ,N, 1,2025
1172 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,CIVIL      ,DIPPPT ,3744,4499, ST/X/M ,N,3,2025
1173 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,CIVIL      ,DIPPPT ,2770,2770, UR/X/M ,N,1,2025
1174 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,CIVIL      ,DIPPPT ,3598,3719, ST/X/M ,N,2,2025
1175 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,CSE        ,DIPPPT ,3422,3422, OBC/X/M,N,1,2025
1176 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,ELECT ELEX ,DIPPPT , 846,846 , OBC/X/M,N,1,2025
1177 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,ELECT ELEX ,DIPPPT ,1793,1793, UR/X/M ,N,1,2025
1178 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,FTS        ,DIPPPT ,3970,3970, OBC/X/M,N,1,2025
1179 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,FTS        ,DIPPPT , 81 ,4548, UR/X/M ,N,9,2025
1180 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,FTS        ,BSC    ,3208,4820, UR/X/M ,N,9,2025
1181 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,MECH       ,DIPPPT ,2059,2059, ST/X/M ,N,1,2025
1182 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,MECH       ,BSC    ,3545,3545, UR/X/M ,N,1,2025
1183 ,Shiv Kumar Singh Institute of Technology & Science Indore (2007), Private ,MECH       ,DIPPPT ,2423,3838, UR/X/M ,N,2,2025
1184 ,Shivajirao Kadam Institute of Technology and Management-Technical Campus Indore (2009), Private ,CSE ,DIPPPT ,1418,1418 , SC/X/F ,N,1 ,2025
1185 ,Shivajirao Kadam Institute of Technology and Management-Technical Campus Indore (2009), Private ,CSE ,DIPPPT ,1643,1643 , UR/X/F ,N,1 ,2025
1186 ,Shivajirao Kadam Institute of Technology and Management-Technical Campus Indore (2009), Private ,EC  ,DIPPPT ,3926,3926 , OBC/X/M,N,1 ,2025
1187 ,Shivajirao Kadam Institute of Technology and Management-Technical Campus Indore (2009), Private ,MECH,DIPPPT ,2642,2642 , OBC/X/M,N,1,2025
1188 ,Shreejee Institute of Technology and Management Khargone (2010) ,Private ,CIVIL   ,DIPPPT ,4619,4619, ST/X/M ,N,1,2025
1189 ,Shreejee Institute of Technology and Management Khargone (2010) ,Private ,CSE     ,DIPPPT ,4297,4297, OBC/X/F,N,1,2025
1190 ,Shreejee Institute of Technology and Management Khargone (2010) ,Private ,CSE     ,DIPPPT , 920,4739, ST/X/F ,N,2,2025
1191 ,Shreejee Institute of Technology and Management Khargone (2010) ,Private ,MECH    ,DIPPPT ,4293,4293, ST/X/M ,N,1,2025
1192 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,CIVIL         ,DIPPPT ,3794,3794, SC/X/M  ,N,1,2025
1193 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,CIVIL         ,DIPPPT ,4816,4816, OBC/X/M ,N,1,2025
1194 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,CIVIL         ,DIPPPT ,4827,4827, SC/X/F  ,N,1,2025
1195 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,CSE           ,DIPPPT , 138, 138, OBC/X/F ,N,1,2025
1196 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,CSE           ,BSC    ,4193,4193, OBC/X/F ,N,1,2025
1197 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,CSE           ,DIPPPT ,4797,4797, OBC/X/M ,N,1,2025
1198 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,ELECT ELEX    ,DIPPPT , 813 ,813, OBC/X/F ,N,1,2025
1199 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,ELECT ELEX    ,BSC    ,4799,4799, OBC/X/M ,N,1,2025
1200 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,MECH          ,DIPPPT , 468,1814, OBC/X/M ,N,2,2025
1201 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,MECH          ,DIPPPT ,2285,2285, OBC/X/F ,N,1,2025
1202 ,Shri Balaji Institute of Technology & Management Betul (2009), Private ,MECH          ,DIPPPT ,2153,2671, SC/X/M  ,N,2,2025
1203 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,CIVIL ,DIPPPT , 694,3081, OBC/X/M,N,5,2025
1204 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,CIVIL ,DIPPPT ,3364,3364, ST/X/F ,N,1,2025
1205 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,CIVIL ,DIPPPT ,1562,3808, UR/X/M ,N,2,2025
1206 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,CSE   ,DIPPPT ,2791,2791, SC/X/M ,N,1,2025
1207 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,CSEIL ,DIPPPT ,2132,2132, SC/X/M ,N,1,2025
1208 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,DS    ,DIPPPT , 925,1567, OBC/X/M,N,2,2025
1209 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,EC    ,DIPPPT ,1375,1375, OBC/X/F,N,1,2025
1210 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,EC    ,DIPPPT , 359,3091, OBC/X/M,N,2,2025
1211 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,ELECT ELEX ,DIPPPT , 869, 869, SC/X/M ,N,1,2025
1212 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,ELECT ELEX ,DIPPPT ,3976,3976, OBC/X/M,N,1,2025
1213 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,MECH  ,DIPPPT ,1295,1295, SC/X/M ,N,1,2025
1214 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,MECH  ,DIPPPT ,1463,1463, OBC/X/F,N,1,2025
1215 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,MECH  ,DIPPPT ,2316,3632, OBC/X/M,N,3,2025
1216 ,Shri Dadaji Institute of Technology & Science khandwa, Private ,MECH  ,DIPPPT ,2232,4020, UR/X/M ,N,2,2025
1217 ,Shri G.S. Institute of Technology & Science Indore (M.P.) (1952), GOVT ,CIVIL ,DIPPPT , 587, 587 , OBC/X/M , Y , 1,2025
1218 ,Shri G.S. Institute of Technology & Science Indore (M.P.) (1952), GOVT ,CIVIL ,DIPPPT ,1103,1103 , SC/X/M  , Y , 1,2025
1219 ,Shri G.S. Institute of Technology & Science Indore (M.P.) (1952), GOVT ,CIVIL ,DIPPPT ,2943,2943 , ST/X/F  , Y , 1,2025
1220 ,Shri G.S. Institute of Technology & Science Indore (M.P.) (1952), GOVT ,CIVIL ,DIPPPT ,3590,3590 , ST/X/F  , Y , 1,2025
